"area_id","zip_code","city","latitutde","longitude","population"
1073,95032,"Los Gatos",37.233034,-121.947427,24443
1074,95033,"Los Gatos",37.160194,-121.945611,10172
1075,95035,"Milpitas",37.441931,-121.878502,62848
1076,95037,"Morgan Hill",37.161544,-121.649371,41707
1077,95039,"Moss Landing",36.863303,-121.781632,899
1078,95041,"Mount Hermon",37.051166,-122.056194,77
1079,95043,"Paicines",36.525703,-120.952122,813
1080,95045,"San Juan Bautista",36.810568,-121.503022,3402
1081,95046,"San Martin",37.084697,-121.606417,5671
1082,95050,"Santa Clara",37.351214,-121.952417,36349
1083,95051,"Santa Clara",37.348129,-121.98469,52986
1084,95054,"Santa Clara",37.393554,-121.965114,13031
1085,95060,"Santa Cruz",36.993451,-122.098858,43192
1086,95062,"Santa Cruz",36.974575,-121.991149,36631
1087,95064,"Santa Cruz",37.007882,-122.065975,4563
1088,95065,"Santa Cruz",37.031404,-121.981865,8365
1089,95066,"Scotts Valley",37.070177,-122.010077,14574
1090,95070,"Saratoga",37.257772,-122.051824,30589
1091,95073,"Soquel",37.023669,-121.946461,9823
1092,95076,"Watsonville",36.931654,-121.752383,81141
1093,95110,"San Jose",37.34667,-121.910019,18197
1094,95111,"San Jose",37.284265,-121.827673,57748
1095,95112,"San Jose",37.343827,-121.883119,52334
1096,95113,"San Jose",37.333851,-121.891147,561
1097,95116,"San Jose",37.350284,-121.852855,51706
1098,95117,"San Jose",37.311088,-121.961786,29914
1099,95118,"San Jose",37.255479,-121.889838,31926
1100,95119,"San Jose",37.233226,-121.78809,10155
1101,95120,"San Jose",37.186141,-121.843554,37090
1102,95121,"San Jose",37.304681,-121.809955,37127
1103,95122,"San Jose",37.32886,-121.834567,59841
1104,95123,"San Jose",37.238758,-121.828375,59632
1105,95124,"San Jose",37.257063,-121.923037,45257
1106,95125,"San Jose",37.294926,-121.894763,46185
1107,95126,"San Jose",37.327069,-121.916819,27023
1108,95127,"San Jose",37.375156,-121.795867,60620
1109,95128,"San Jose",37.316146,-121.936285,32804
1110,95129,"San Jose",37.305622,-122.000887,37570
1111,95130,"San Jose",37.277592,-121.986477,13481
1112,95131,"San Jose",37.387027,-121.897775,26389
1113,95132,"San Jose",37.424655,-121.74841,40568
1114,95133,"San Jose",37.371862,-121.860349,26032
1115,95134,"San Jose",37.42765,-121.945416,9657
1116,95135,"San Jose",37.28682,-121.723877,15798
1117,95136,"San Jose",37.270938,-121.851046,36944
1118,95138,"San Jose",37.246064,-121.749494,14792
1119,95139,"San Jose",37.218705,-121.762429,7023
1120,95140,"Mount Hamilton",37.382909,-121.634151,38
1121,95148,"San Jose",37.339533,-121.777179,44103
1122,95202,"Stockton",37.959706,-121.287669,7071
1123,95203,"Stockton",37.954089,-121.329761,16357
1124,95204,"Stockton",37.974498,-121.319568,30476
1125,95205,"Stockton",37.965695,-121.260051,34138
1126,95206,"Stockton",37.902422,-121.440029,49657
1127,95207,"Stockton",38.002125,-121.324979,49965
1128,95209,"Stockton",38.044523,-121.348048,30814
1129,95210,"Stockton",38.033219,-121.297433,40611
1130,95212,"Stockton",38.049457,-121.21653,6951
1131,95215,"Stockton",37.946282,-121.139499,23789
1132,95219,"Stockton",38.029729,-121.387999,19109
1133,95220,"Acampo",38.200231,-121.235034,6317
1134,95222,"Angels Camp",38.071327,-120.632221,4264
1135,95223,"Arnold",38.32153,-120.236358,5159
1136,95224,"Avery",38.208336,-120.339938,115
1137,95225,"Burson",38.183918,-120.898817,27
1138,95226,"Campo Seco",38.233879,-120.861666,75
1139,95227,"Clements",38.227285,-121.02789,722
1140,95228,"Copperopolis",37.943954,-120.67108,2633
1141,95230,"Farmington",37.956963,-120.863055,596
1142,95231,"French Camp",37.873283,-121.292034,5094
1143,95232,"Glencoe",38.358464,-120.579304,21
1144,95233,"Hathaway Pines",38.184914,-120.364085,335
1145,95236,"Linden",38.047746,-121.030499,3148
1146,95237,"Lockeford",38.166791,-121.14207,3205
1147,95240,"Lodi",38.123544,-121.159078,45755
1148,95242,"Lodi",38.128087,-121.4078,22073
1149,95245,"Mokelumne Hill",38.304194,-120.592431,2718
1150,95246,"Mountain Ranch",38.264262,-120.515133,1692
1151,95247,"Murphys",38.147852,-120.440124,4353
1152,95249,"San Andreas",38.196497,-120.61689,3930
1153,95250,"Sheep Ranch",38.244806,-120.417301,88
1154,95251,"Vallecito",38.055562,-120.456298,460
1155,95252,"Valley Springs",38.156971,-120.849231,11266
1156,95254,"Wallace",38.192608,-120.957842,304
1157,95255,"West Point",38.41935,-120.469545,2198
1158,95257,"Wilseyville",38.392686,-120.415951,435
1159,95258,"Woodbridge",38.169605,-121.310964,4176
1160,95301,"Atwater",37.321233,-120.656354,27808
1161,95303,"Ballico",37.4695,-120.672724,809
1162,95305,"Big Oak Flat",37.818589,-120.256995,167
1163,95306,"Catheys Valley",37.394411,-120.127262,986
1164,95307,"Ceres",37.553469,-120.952825,32881
1165,95310,"Columbia",38.085839,-120.37855,2144
1166,95311,"Coulterville",37.722127,-120.110174,2271
1167,95312,"Cressey",37.420273,-120.66527,55
1168,95313,"Crows Landing",37.435664,-121.049056,1508
1169,95315,"Delhi",37.422961,-120.765493,10159
1170,95316,"Denair",37.524721,-120.757977,5513
1171,95317,"El Nido",37.127386,-120.506422,808
1172,95318,"El Portal",37.654551,-119.822984,579
1173,95320,"Escalon",37.818543,-121.006907,11474
1174,95321,"Groveland",37.902968,-119.667544,3680
1175,95322,"Gustine",37.147198,-121.120161,7872
1176,95323,"Hickman",37.605926,-120.69955,1055
1177,95324,"Hilmar",37.394536,-120.890747,7177
1178,95325,"Hornitos",37.479926,-120.230424,128
1179,95326,"Hughson",37.5923,-120.853288,6822
1180,95327,"Jamestown",37.84771,-120.486589,9559
1181,95328,"Keyes",37.555631,-120.911653,2130
1182,95329,"La Grange",37.666587,-120.411517,1749
1183,95330,"Lathrop",37.80821,-121.308401,10834
1184,95333,"Le Grand",37.249377,-120.249581,3256
1185,95334,"Livingston",37.361987,-120.748394,12672
1186,95335,"Long Barn",38.109125,-120.078597,683
1187,95336,"Manteca",37.830267,-121.201018,36738
1188,95337,"Manteca",37.750822,-121.238423,19867
1189,95338,"Mariposa",37.526791,-119.99437,10226
1190,95340,"Merced",37.255637,-120.493537,59289
1191,95345,"Midpines",37.581496,-119.972762,433
1192,95346,"Mi Wuk Village",38.121601,-120.133915,1278
1193,95348,"Merced",37.40122,-120.514191,23100
1194,95350,"Modesto",37.671806,-121.007575,52872
1195,95351,"Modesto",37.621458,-121.012295,47536
1196,95354,"Modesto",37.639029,-120.964772,27135
1197,95355,"Modesto",37.672906,-120.946594,47613
1198,95356,"Modesto",37.716186,-121.025836,26055
1199,95357,"Modesto",37.670526,-120.877572,13343
1200,95358,"Modesto",37.612612,-121.108568,30668
1201,95360,"Newman",37.343846,-121.039391,8504
1202,95361,"Oakdale",37.785033,-120.776141,25384
1203,95363,"Patterson",37.410236,-121.320337,15536
1204,95364,"Pinecrest",38.224869,-119.755729,235
1205,95365,"Planada",37.329725,-120.306399,4150
1206,95366,"Ripon",37.750778,-121.13238,12646
1207,95367,"Riverbank",37.734971,-120.954271,16525
1208,95368,"Salida",37.713152,-121.08739,12466
1209,95369,"Snelling",37.521708,-120.426843,1158
1210,95370,"Sonora",37.982716,-120.343732,25340
1211,95372,"Soulsbyville",37.990574,-120.261821,1519
1212,95374,"Stevinson",37.316807,-120.855753,1960
1213,95376,"Tracy",37.680968,-121.446049,69801
1214,95379,"Tuolumne",37.939768,-120.188002,3979
1215,95380,"Turlock",37.474396,-120.875917,40545
1216,95382,"Turlock",37.529656,-120.854357,24708
1217,95383,"Twain Harte",38.107441,-120.230625,4848
1218,95385,"Vernalis",37.609095,-121.263381,274
1219,95386,"Waterford",37.669516,-120.626964,8308
1220,95388,"Winton",37.421299,-120.599587,11463
1221,95401,"Santa Rosa",38.460517,-122.790335,36125
1222,95403,"Santa Rosa",38.488431,-122.752839,40270
1223,95404,"Santa Rosa",38.526941,-122.709096,35057
1224,95405,"Santa Rosa",38.439696,-122.668817,22250
1225,95407,"Santa Rosa",38.394091,-122.739814,30876
1226,95409,"Santa Rosa",38.468893,-122.580539,25718
1227,95410,"Albion",39.225694,-123.717354,1054
1228,95412,"Annapolis",38.731055,-123.316553,747
1229,95415,"Boonville",39.025867,-123.381544,1374
1230,95417,"Branscomb",39.710591,-123.682799,176
1231,95420,"Caspar",39.361283,-123.784599,333
1232,95421,"Cazadero",38.578807,-123.19338,1575
1233,95422,"Clearlake",38.965804,-122.631779,13485
1234,95423,"Clearlake Oaks",39.07116,-122.598542,3684
1235,95425,"Cloverdale",38.801936,-122.938935,9210
1236,95426,"Cobb",38.838088,-122.73203,1591
1237,95427,"Comptche",39.239818,-123.565432,371
1238,95428,"Covelo",39.83307,-123.178765,2296
1239,95429,"Dos Rios",39.756049,-123.358701,91
1240,95430,"Duncans Mills",38.445603,-123.063756,187
1241,95431,"Eldridge",38.348884,-122.51699,363
1242,95432,"Elk",39.108252,-123.645121,383
1243,95436,"Forestville",38.499302,-122.92444,6216
1244,95437,"Fort Bragg",39.455555,-123.683979,14417
1245,95439,"Fulton",38.493888,-122.777141,476
1246,95441,"Geyserville",38.731771,-123.064272,2349
1247,95442,"Glen Ellen",38.368744,-122.522642,4101
1248,95443,"Glenhaven",39.045246,-122.743181,175
1249,95444,"Graton",38.434362,-122.86891,390
1250,95445,"Gualala",38.848082,-123.50608,1916
1251,95446,"Guerneville",38.52576,-123.013347,4913
1252,95448,"Healdsburg",38.618347,-122.908422,17979
1253,95449,"Hopland",38.93706,-123.118111,1373
1254,95450,"Jenner",38.505995,-123.187019,438
1255,95451,"Kelseyville",38.93496,-122.792243,9902
1256,95452,"Kenwood",38.419525,-122.521585,1653
1257,95453,"Lakeport",39.080469,-122.955176,11180
1258,95454,"Laytonville",39.806141,-123.531098,2706
1259,95456,"Little River",39.245911,-123.77214,882
1260,95457,"Lower Lake",38.925545,-122.549083,2644
1261,95458,"Lucerne",39.141934,-122.770679,3002
1262,95459,"Manchester",38.966713,-123.586412,586
1263,95460,"Mendocino",39.305545,-123.743697,2229
1264,95461,"Middletown",38.787446,-122.58675,7789
1265,95462,"Monte Rio",38.471049,-123.015549,1537
1266,95463,"Navarro",39.182916,-123.552571,148
1267,95464,"Nice",39.12334,-122.838198,2223
1268,95465,"Occidental",38.415003,-122.998726,1880
1269,95466,"Philo",39.094102,-123.500853,1113
1270,95468,"Point Arena",38.911299,-123.609588,1352
1271,95469,"Potter Valley",39.408634,-123.045516,1884
1272,95470,"Redwood Valley",39.298065,-123.25211,5995
1273,95471,"Rio Nido",38.522328,-122.97932,298
1274,95472,"Sebastopol",38.398815,-122.861923,31266
1275,95476,"Sonoma",38.25485,-122.461799,34314
1276,95482,"Ukiah",39.134075,-123.23422,30988
1277,95485,"Upper Lake",39.220368,-122.907693,2344
1278,95488,"Westport",39.724433,-123.767578,309
1279,95490,"Willits",39.492046,-123.375818,13472
1280,95492,"Windsor",38.527297,-122.810044,23701
1281,95493,"Witter Springs",39.222323,-122.985488,240
1282,95494,"Yorkville",38.888351,-123.239647,335
1283,95497,"The Sea Ranch",38.696659,-123.436861,752
1284,95501,"Eureka",40.796621,-124.15428,23224
1285,95503,"Eureka",40.737431,-124.108897,23570
1286,95511,"Alderpoint",40.166028,-123.584144,261
1287,95514,"Blocksburg",40.309088,-123.668201,199
1288,95519,"Mckinleyville",40.965011,-124.015255,15921
1289,95521,"Arcata",40.839958,-124.003757,19596
1290,95524,"Bayside",40.825486,-124.049485,1689
1291,95525,"Blue Lake",40.94338,-123.831799,1584
1292,95526,"Bridgeville",40.372532,-123.525626,695
1293,95527,"Burnt Ranch",40.854512,-123.450097,485
1294,95528,"Carlotta",40.497283,-123.93037,1072
1295,95536,"Ferndale",40.4785,-124.301372,2965
1296,95537,"Fields Landing",40.726949,-124.217378,228
1297,95540,"Fortuna",40.584991,-124.121504,12241
1298,95542,"Garberville",40.057784,-123.679461,2423
1299,95543,"Gasquet",41.867908,-123.794144,532
1300,95545,"Honeydew",40.342928,-124.063329,82
1301,95546,"Hoopa",41.163637,-123.704841,3041
1302,95547,"Hydesville",40.557314,-124.081662,1201
1303,95548,"Klamath",41.572813,-124.035011,1215
1304,95549,"Kneeland",40.664483,-123.865325,264
1305,95550,"Korbel",40.7666,-123.80458,155
1306,95551,"Loleta",40.665952,-124.240051,1447
1307,95552,"Mad River",40.390301,-123.412327,265
1308,95553,"Miranda",40.210895,-123.86,867
1309,95554,"Myers Flat",40.267158,-123.805913,644
1310,95555,"Orick",41.336354,-124.044354,494
1311,95556,"Orleans",41.269521,-123.546958,574
1312,95558,"Petrolia",40.274302,-124.210902,300
1313,95559,"Phillipsville",40.184094,-123.745487,163
1314,95560,"Redway",40.142256,-123.852927,1851
1315,95562,"Rio Dell",40.485849,-124.163234,3284
1316,95563,"Salyer",40.89866,-123.539754,660
1317,95564,"Samoa",40.809636,-124.189977,395
1318,95565,"Scotia",40.440636,-124.098739,1125
1319,95567,"Smith River",41.950683,-124.097094,2020
1320,95568,"Somes Bar",41.444606,-123.471895,202
1321,95569,"Redcrest",40.363446,-123.835041,400
1322,95570,"Trinidad",41.162295,-124.027381,2369
1323,95571,"Weott",40.310119,-123.909449,270
1324,95573,"Willow Creek",40.949012,-123.655847,1666
1325,95585,"Leggett",39.873371,-123.741474,321
1326,95587,"Piercy",39.955587,-123.681175,200
1327,95595,"Zenia",40.170357,-123.417298,259
1328,95601,"Amador City",38.431407,-120.8421,222
1329,95602,"Auburn",38.99003,-121.114408,18197
1330,95603,"Auburn",38.912881,-121.082766,24944
1331,95605,"West Sacramento",38.592745,-121.540036,12756
1332,95606,"Brooks",38.809804,-122.241383,382
1333,95607,"Capay",38.681651,-122.130569,262
1334,95608,"Carmichael",38.626128,-121.328011,58830
1335,95610,"Citrus Heights",38.69508,-121.271616,43718
1336,95612,"Clarksburg",38.384648,-121.578701,1417
1337,95614,"Cool",38.880622,-120.973865,3674
1338,95615,"Courtland",38.311609,-121.554034,699
1339,95616,"Davis",38.508735,-121.678813,67411
1340,95618,"Davis",38.544002,-121.685559,648
1341,95619,"Diamond Springs",38.683605,-120.811852,4426
1342,95620,"Dixon",38.392821,-121.799917,18529
1343,95621,"Citrus Heights",38.69549,-121.307864,41636
1344,95623,"El Dorado",38.63153,-120.842609,4097
1345,95624,"Elk Grove",38.434138,-121.30587,38534
1346,95625,"Elmira",38.349195,-121.902943,171
1347,95626,"Elverta",38.734997,-121.463719,6197
1348,95627,"Esparto",38.834469,-122.127193,2756
1349,95628,"Fair Oaks",38.652065,-121.25441,40750
1350,95629,"Fiddletown",38.513484,-120.704613,850
1351,95630,"Folsom",38.672638,-121.147403,51855
1352,95631,"Foresthill",39.031876,-120.811141,5714
1353,95632,"Galt",38.274451,-121.259201,24194
1354,95633,"Garden Valley",38.852544,-120.837669,2536
1355,95634,"Georgetown",38.9386,-120.785514,2723
1356,95635,"Greenwood",38.921333,-120.897718,1140
1357,95636,"Grizzly Flats",38.636102,-120.522149,659
1358,95637,"Guinda",38.830739,-122.196202,228
1359,95638,"Herald",38.313447,-121.123886,1745
1360,95639,"Hood",38.375325,-121.507935,213
1361,95640,"Ione",38.33788,-120.954202,9752
1362,95641,"Isleton",38.154823,-121.601358,2010
1363,95642,"Jackson",38.336216,-120.76901,6202
1364,95645,"Knights Landing",38.875508,-121.765866,1793
1365,95646,"Kirkwood",38.631489,-120.015167,129
1366,95648,"Lincoln",38.922812,-121.312005,15286
1367,95650,"Loomis",38.809175,-121.171375,11191
1368,95651,"Lotus",38.815515,-120.916997,485
1369,95653,"Madison",38.674276,-121.961866,844
1370,95655,"Mather",38.549822,-121.266725,929
1371,95658,"Newcastle",38.883224,-121.15918,6096
1372,95659,"Nicolaus",38.788898,-121.608624,751
1373,95660,"North Highlands",38.671295,-121.388251,32202
1374,95661,"Roseville",38.736685,-121.251984,25173
1375,95662,"Orangevale",38.689174,-121.218435,32040
1376,95663,"Penryn",38.859093,-121.182872,2048
1377,95664,"Pilot Hill",38.803731,-121.043799,1173
1378,95665,"Pine Grove",38.400264,-120.641274,4354
1379,95666,"Pioneer",38.546999,-120.271114,5501
1380,95667,"Placerville",38.733714,-120.795213,34146
1381,95668,"Pleasant Grove",38.833554,-121.498102,901
1382,95669,"Plymouth",38.489273,-120.891614,2220
1383,95670,"Rancho Cordova",38.602723,-121.279913,49729
1384,95672,"Rescue",38.724322,-120.991237,3815
1385,95673,"Rio Linda",38.688764,-121.457596,14010
1386,95674,"Rio Oso",38.954144,-121.482536,947
1387,95675,"River Pines",38.545775,-120.743325,364
1388,95677,"Rocklin",38.7904,-121.236973,21510
1389,95678,"Roseville",38.759751,-121.288545,30614
1390,95681,"Sheridan",38.984756,-121.345074,1219
1391,95682,"Shingle Springs",38.598936,-120.963092,24738
1392,95683,"Sloughhouse",38.470423,-121.114897,4731
1393,95684,"Somerset",38.606703,-120.586659,2958
1394,95685,"Sutter Creek",38.432145,-120.77069,4610
1395,95686,"Thornton",38.157794,-121.520223,1472
1396,95687,"Vacaville",38.333133,-121.920151,63157
1397,95688,"Vacaville",38.419088,-122.024568,32564
1398,95689,"Volcano",38.481902,-120.603668,1273
1399,95690,"Walnut Grove",38.240419,-121.587535,2344
1400,95691,"West Sacramento",38.627951,-121.593287,19050
1401,95692,"Wheatland",39.043387,-121.409837,3600
1402,95693,"Wilton",38.392559,-121.225093,5889
1403,95694,"Winters",38.578604,-122.024579,8406
1404,95695,"Woodland",38.71967,-121.862416,38547
1405,95701,"Alta",39.218096,-120.79153,751
1406,95703,"Applegate",38.983388,-120.988814,1526
1407,95709,"Camino",38.748316,-120.675512,4829
1408,95713,"Colfax",39.084645,-120.894014,8525
1409,95714,"Dutch Flat",39.197215,-120.83679,350
1410,95715,"Emigrant Gap",39.23754,-120.720196,185
1411,95717,"Gold Run",39.170376,-120.838404,407
1412,95720,"Kyburz",38.766036,-120.209673,183
1413,95721,"Echo Lake",38.851842,-120.076204,69
1414,95722,"Meadow Vista",39.003358,-121.022539,3747
1415,95726,"Pollock Pines",38.733908,-120.453416,8577
1416,95728,"Soda Springs",39.279068,-120.414275,88
1417,95735,"Twin Bridges",38.805481,-120.13287,25
1418,95736,"Weimar",39.00978,-120.978273,31
1419,95742,"Rancho Cordova",38.591134,-121.161585,299
1420,95746,"Granite Bay",38.749466,-121.184196,20675
1421,95747,"Roseville",38.784329,-121.373245,25418
1422,95758,"Elk Grove",38.35363,-121.44195,47065
1423,95762,"El Dorado Hills",38.684437,-121.055634,22028
1424,95765,"Rocklin",38.823278,-121.281856,15494
1425,95776,"Woodland",38.694081,-121.694431,15022
1426,95814,"Sacramento",38.584505,-121.491956,16599
1427,95815,"Sacramento",38.608405,-121.449942,25355
1428,95816,"Sacramento",38.574856,-121.46504,16164
1429,95817,"Sacramento",38.550722,-121.457314,14966
1430,95818,"Sacramento",38.556306,-121.495817,21313
1431,95819,"Sacramento",38.567594,-121.437507,15975
1432,95820,"Sacramento",38.53508,-121.444144,37031
1433,95821,"Sacramento",38.625096,-121.383658,35426
1434,95822,"Sacramento",38.512569,-121.495184,44683
1435,95823,"Sacramento",38.475465,-121.443625,72199
1436,95824,"Sacramento",38.517295,-121.439819,30580
1437,95825,"Sacramento",38.590035,-121.412455,30715
1438,95826,"Sacramento",38.542532,-121.378826,38818
1439,95827,"Sacramento",38.549185,-121.328386,19611
1440,95828,"Sacramento",38.486938,-121.395805,54880
1441,95829,"Sacramento",38.486502,-121.334051,11396
1442,95830,"Sacramento",38.490508,-121.284171,592
1443,95831,"Sacramento",38.494832,-121.529447,42832
1444,95832,"Sacramento",38.445939,-121.496855,9063
1445,95833,"Sacramento",38.619049,-121.517552,31422
1446,95834,"Sacramento",38.646209,-121.52446,8403
1447,95835,"Sacramento",38.685069,-121.543709,854
1448,95837,"Sacramento",38.691607,-121.602284,264
1449,95838,"Sacramento",38.646096,-121.442433,34894
1450,95841,"Sacramento",38.660442,-121.346321,20993
1451,95842,"Sacramento",38.687367,-121.34848,31373
1452,95843,"Antelope",38.715498,-121.363411,36432
1453,95864,"Sacramento",38.585826,-121.376263,23362
1454,95901,"Marysville",39.19514,-121.503883,38091
1455,95903,"Beale Afb",39.125311,-121.392283,5654
1456,95910,"Alleghany",39.467828,-120.841386,118
1457,95912,"Arbuckle",38.982373,-122.047751,4796
1458,95914,"Bangor",39.396585,-121.38029,626
1459,95916,"Berry Creek",39.657228,-121.37778,1279
1460,95917,"Biggs",39.457388,-121.818201,3169
1461,95918,"Browns Valley",39.292334,-121.320597,1477
1462,95919,"Brownsville",39.440687,-121.263583,1237
1463,95920,"Butte City",39.449794,-121.936372,303
1464,95922,"Camptonville",39.432127,-121.099287,632
1465,95923,"Canyon Dam",40.171312,-121.120605,86
1466,95925,"Challenge",39.461768,-121.195825,262
1467,95926,"Chico",39.745712,-121.84333,35808
1468,95928,"Chico",39.681488,-121.83721,32848
1469,95930,"Clipper Mills",39.562239,-121.14836,282
1470,95932,"Colusa",39.273096,-122.050763,7503
1471,95934,"Crescent Mills",40.080342,-120.957805,178
1472,95935,"Dobbins",39.381174,-121.21191,614
1473,95936,"Downieville",39.578792,-120.780786,404
1474,95937,"Dunnigan",38.931425,-121.946081,19
1475,95938,"Durham",39.607831,-121.777959,3524
1476,95939,"Elk Creek",39.53222,-122.594879,587
1477,95941,"Forbestown",39.531028,-121.24807,452
1478,95942,"Forest Ranch",40.077028,-121.494168,1351
1479,95943,"Glenn",39.597975,-122.032248,1454
1480,95944,"Goodyears Bar",39.564113,-120.868836,76
1481,95945,"Grass Valley",39.194539,-120.988066,23990
1482,95946,"Penn Valley",39.203817,-121.19584,9752
1483,95947,"Greenville",40.160386,-120.835428,2064
1484,95948,"Gridley",39.346898,-121.759537,9763
1485,95949,"Grass Valley",39.099204,-121.137962,17922
1486,95950,"Grimes",39.033058,-121.895718,531
1487,95951,"Hamilton City",39.732767,-122.042298,1931
1488,95953,"Live Oak",39.258746,-121.77697,8695
1489,95954,"Magalia",39.933852,-121.584371,11168
1490,95955,"Maxwell",39.281194,-122.226568,1146
1491,95956,"Meadow Valley",39.937017,-121.058043,301
1492,95957,"Meridian",39.068071,-121.832638,776
1493,95959,"Nevada City",39.333737,-120.858667,17269
1494,95960,"North San Juan",39.423046,-120.984472,565
1495,95961,"Olivehurst",39.082568,-121.55325,6439
1496,95962,"Oregon House",39.342587,-121.249833,1519
1497,95963,"Orland",39.748037,-122.302169,13706
1498,95965,"Oroville",39.624561,-121.552866,17782
1499,95966,"Oroville",39.473896,-121.415927,28382
1500,95968,"Palermo",39.435756,-121.552071,1254
1501,95969,"Paradise",39.69676,-121.644379,28318
1502,95970,"Princeton",39.424957,-122.039307,495
1503,95971,"Quincy",39.971228,-121.041166,6189
1504,95973,"Chico",39.903272,-121.843567,26971
1505,95974,"Richvale",39.495768,-121.747472,74
1506,95975,"Rough And Ready",39.225634,-121.156163,1601
1507,95977,"Smartville",39.176595,-121.291692,963
1508,95978,"Stirling City",39.904002,-121.527823,28
1509,95979,"Stonyford",39.288127,-122.415841,844
1510,95981,"Strawberry Valley",39.58458,-121.093256,101
1511,95982,"Sutter",39.172777,-121.805845,3193
1512,95983,"Taylorsville",40.053684,-120.743116,513
1513,95984,"Twain",40.022184,-121.062384,73
1514,95986,"Washington",39.34128,-120.786867,145
1515,95987,"Williams",39.117537,-122.284654,4579
1516,95988,"Willows",39.493991,-122.286363,8812
1517,95991,"Yuba City",39.02741,-121.614982,34967
1518,95993,"Yuba City",39.075694,-121.70606,27786
1519,96001,"Redding",40.587919,-122.464732,31586
1520,96002,"Redding",40.527834,-122.318749,30338
1521,96003,"Redding",40.677649,-122.29467,41476
1522,96006,"Adin",41.171578,-120.913161,615
1523,96007,"Anderson",40.448632,-122.306657,21418
1524,96008,"Bella Vista",40.722733,-122.109666,899
1525,96009,"Bieber",41.083464,-121.107929,595
1526,96010,"Big Bar",40.775272,-123.287414,269
1527,96011,"Big Bend",41.096569,-121.879082,265
1528,96013,"Burney",40.946785,-121.719489,4552
1529,96014,"Callahan",41.388397,-122.794636,290
1530,96015,"Canby",41.486953,-120.913975,417
1531,96016,"Cassel",40.936285,-121.572692,344
1532,96017,"Castella",41.121108,-122.336613,228
1533,96019,"Shasta Lake",40.692523,-122.369876,6277
1534,96020,"Chester",40.243494,-121.154733,2664
1535,96021,"Corning",39.913777,-122.289984,13840
1536,96022,"Cottonwood",40.336392,-122.448533,12348
1537,96023,"Dorris",41.949216,-122.050062,1162
1538,96024,"Douglas City",40.586588,-122.903677,960
1539,96025,"Dunsmuir",41.212695,-122.392067,2602
1540,96027,"Etna",41.405193,-123.008567,2156
1541,96028,"Fall River Mills",41.017282,-121.468945,1902
1542,96029,"Flournoy",39.84784,-122.544556,84
1543,96031,"Forks Of Salmon",41.232128,-123.194748,170
1544,96033,"French Gulch",40.740138,-122.587476,373
1545,96034,"Gazelle",41.411315,-122.697236,392
1546,96035,"Gerber",40.03194,-122.176023,3357
1547,96037,"Greenview",41.528541,-122.955018,295
1548,96038,"Grenada",41.599978,-122.539381,616
1549,96039,"Happy Camp",41.831901,-123.487478,1294
1550,96040,"Hat Creek",40.789799,-121.474529,397
1551,96044,"Hornbrook",41.962127,-122.527696,1026
1552,96046,"Hyampom",40.648024,-123.465088,268
1553,96047,"Igo",40.524535,-122.647172,911
1554,96048,"Junction City",40.913192,-123.06597,734
1555,96050,"Klamath River",41.816595,-122.948287,482
1556,96051,"Lakehead",40.883853,-122.418258,1236
1557,96052,"Lewiston",40.704293,-122.803899,1845
1558,96054,"Lookout",41.280478,-121.160249,386
1559,96055,"Los Molinos",40.059385,-122.091481,3756
1560,96056,"Mcarthur",41.10831,-121.360362,1554
1561,96057,"Mccloud",41.251322,-122.105209,1586
1562,96058,"Macdoel",41.769709,-121.92063,816
1563,96059,"Manton",40.426679,-121.850421,598
1564,96061,"Mill Creek",40.331975,-121.460674,78
1565,96062,"Millville",40.531257,-122.148139,830
1566,96063,"Mineral",40.408796,-121.579609,124
1567,96065,"Montgomery Creek",40.877552,-121.885884,431
1568,96067,"Mount Shasta",41.33832,-122.290756,7309
1569,96068,"Nubieber",41.082472,-121.195215,240
1570,96069,"Oak Run",40.689243,-122.037023,829
1571,96071,"Old Station",40.656287,-121.428965,182
1572,96073,"Palo Cedro",40.582399,-122.195512,4931
1573,96074,"Paskenta",39.884395,-122.587513,263
1574,96075,"Paynes Creek",40.343213,-121.815412,433
1575,96076,"Platina",40.367964,-122.937379,215
1576,96080,"Red Bluff",40.186772,-122.388361,26438
1577,96084,"Round Mountain",40.923558,-122.059933,459
1578,96085,"Scott Bar",41.737962,-123.07557,88
1579,96086,"Seiad Valley",41.924174,-123.260788,332
1580,96087,"Shasta",40.617614,-122.512861,528
1581,96088,"Shingletown",40.497441,-121.827524,4231
1582,96090,"Tehama",40.021787,-122.127576,405
1583,96091,"Trinity Center",41.081847,-122.700545,734
1584,96092,"Vina",39.955164,-122.018567,439
1585,96093,"Weaverville",40.759401,-122.939337,3749
1586,96094,"Weed",41.465121,-122.380947,5896
1587,96096,"Whitmore",40.637105,-121.906949,843
1588,96097,"Yreka",41.764869,-122.671316,9538
1589,96101,"Alturas",41.468877,-120.54229,5096
1590,96103,"Blairsden Graeagle",39.783747,-120.661032,1839
1591,96104,"Cedarville",41.505916,-120.152505,857
1592,96105,"Chilcoot",39.872961,-120.198876,650
1593,96106,"Clio",39.745805,-120.580882,88
1594,96107,"Coleville",38.42528,-119.475741,1332
1595,96108,"Davis Creek",41.750354,-120.403885,104
1596,96109,"Doyle",40.012675,-120.101857,1177
1597,96110,"Eagleville",41.280341,-120.150381,132
1598,96112,"Fort Bidwell",41.932207,-120.135941,231
