churn_label,age,tenure_months,has_internet_service,has_phone_service,has_premium_tech_support,has_online_security,contract_type,paperless_billing,total_monthly_fee,total_charges_quarter
0,42,40,0,1,0,0,2,0,20.15,777.35
0,28,64,0,1,0,0,2,1,19.7,1274.05
1,70,1,0,1,0,0,0,1,19.45,19.45
0,42,44,1,1,1,1,1,0,65.4,2774.55
1,39,1,1,0,0,0,0,0,24.6,24.6
0,80,10,1,1,0,1,2,0,75.3,720.45
1,58,19,1,1,0,0,0,1,86.0,1532.45
0,22,3,1,1,0,0,0,0,90.4,268.45
0,72,39,1,1,0,0,2,1,99.75,4036.0
0,49,58,0,1,0,0,2,1,19.15,1035.5
1,69,2,1,1,0,0,0,1,78.55,149.55
0,58,70,1,1,0,1,2,1,99.35,6944.5
0,46,29,1,0,1,1,1,0,35.6,1072.6
0,64,28,1,1,0,0,0,0,85.45,2289.9
0,29,7,0,1,0,0,1,0,19.9,173.15
0,64,28,0,1,0,0,1,0,19.9,543.0
0,70,52,1,1,0,0,1,1,106.5,5621.85
1,68,56,1,1,0,0,0,1,100.65,5688.05
0,70,68,1,1,0,0,2,1,84.65,5683.6
0,56,52,1,1,0,1,2,1,63.25,3342.45
1,22,22,1,1,1,0,1,1,55.15,1193.05
0,19,44,1,1,1,0,1,1,70.95,3250.45
0,24,26,1,1,1,1,1,0,75.0,1908.35
0,27,25,1,1,1,1,0,1,105.5,2686.05
0,20,3,1,1,1,0,0,0,64.6,174.2
0,39,72,0,1,0,0,2,0,25.45,1866.45
0,53,41,1,1,1,0,1,1,86.2,3339.05
0,57,72,1,1,1,1,2,0,106.1,7657.4
0,27,36,1,1,1,1,0,1,79.2,2854.95
0,38,71,1,1,0,0,2,0,76.05,5436.45
1,39,61,1,1,1,0,2,1,106.6,6428.4
1,43,1,0,1,0,0,0,0,19.75,19.75
0,53,60,0,1,0,0,2,0,19.85,1128.1
1,79,2,1,1,0,0,0,1,74.85,156.4
0,39,27,1,1,1,1,0,0,100.75,2793.55
1,40,24,1,1,0,0,0,1,90.55,2282.55
0,56,58,1,1,1,1,1,1,71.1,4299.2
1,24,7,1,1,0,1,1,1,49.75,331.3
0,55,42,1,1,1,1,1,1,67.7,2882.25
0,58,12,1,1,0,0,0,1,49.05,593.05
0,25,4,1,1,1,1,0,1,94.9,360.55
0,43,66,1,1,1,0,1,1,104.25,6860.6
0,43,48,1,0,0,1,1,0,45.0,2196.3
0,48,54,1,1,0,1,2,1,74.55,4191.45
1,64,1,1,1,0,0,0,1,82.3,82.3
0,28,1,0,1,0,0,0,0,19.65,19.65
1,62,17,1,1,0,0,0,1,76.65,1313.55
0,61,52,1,1,0,1,2,0,79.2,4016.3
0,62,72,0,1,0,0,2,0,25.75,1864.2
0,39,13,0,1,0,0,1,0,19.45,270.2
1,78,41,1,1,0,0,0,1,99.8,4259.3
0,51,18,1,1,1,0,0,1,75.9,1373.05
1,50,1,1,1,0,0,0,1,59.85,59.85
1,43,47,1,1,1,0,0,1,107.35,5118.95
0,36,9,0,1,0,0,0,0,20.4,181.8
0,45,8,1,1,0,0,0,0,44.65,369.15
0,49,2,1,1,1,1,0,1,80.15,194.55
1,40,1,1,1,0,0,0,0,70.4,70.4
1,72,2,1,1,0,0,0,1,44.7,93.7
0,60,31,0,1,0,0,2,0,21.0,697.7
0,62,1,1,1,0,0,0,0,44.0,44.0
0,56,65,1,1,1,1,2,1,99.05,6416.7
0,61,65,1,1,1,1,1,1,110.0,7138.65
0,72,72,1,1,0,1,2,1,84.1,6129.65
0,26,12,1,1,0,0,0,1,51.25,612.1
0,28,15,1,1,0,0,1,0,56.15,931.9
1,75,3,1,1,0,0,0,1,79.4,205.05
0,35,1,0,1,0,0,0,0,20.2,20.2
0,43,12,0,1,0,0,0,1,20.1,232.4
1,21,33,0,1,0,0,2,1,24.5,740.3
1,23,1,1,1,0,0,0,1,71.35,71.35
0,62,72,0,1,0,0,2,0,23.75,1679.25
0,38,72,1,1,1,1,2,1,84.4,6096.45
0,64,4,0,1,0,0,0,0,25.25,101.9
0,23,22,1,1,0,0,0,1,84.15,1821.95
0,21,25,0,1,0,0,1,1,20.2,507.9
1,37,3,1,1,0,0,0,1,80.3,250.05
0,55,28,1,1,1,0,1,1,54.4,1516.6
1,61,5,1,1,1,0,0,1,96.1,453.4
0,58,36,1,1,0,0,0,1,95.4,3474.2
0,25,71,1,1,1,1,2,0,90.4,6668.05
1,74,14,1,1,0,0,0,0,90.45,1266.1
0,66,4,1,1,0,1,1,1,80.25,303.7
0,62,10,1,1,0,0,0,1,67.8,653.15
0,39,60,0,1,0,0,2,0,19.95,1258.15
1,22,1,1,1,0,0,0,0,55.2,55.2
0,30,43,1,1,0,1,2,0,75.2,3254.35
0,73,56,1,1,0,1,1,0,110.5,6139.5
0,69,2,1,1,0,0,2,1,74.2,140.1
1,63,33,1,1,0,0,0,0,86.15,2745.7
0,79,21,1,1,0,1,1,1,64.95,1339.8
0,48,71,1,1,1,1,2,0,77.35,5550.1
1,26,6,1,1,1,0,0,1,99.95,547.65
0,40,1,0,1,0,0,0,0,19.65,19.65
1,70,1,1,1,0,0,0,0,69.1,69.1
1,51,17,1,1,0,0,0,1,70.0,1144.5
0,56,38,1,1,0,0,1,0,78.95,2862.55
0,24,5,1,1,0,0,0,0,50.55,244.75
0,60,33,0,1,0,0,2,0,25.7,826.1
0,23,42,1,1,0,1,1,1,60.15,2421.6
0,43,71,0,1,0,0,2,0,19.85,1326.35
0,63,25,1,1,0,0,1,0,53.65,1355.45
1,38,1,0,1,0,0,0,1,20.2,20.2
0,22,49,1,0,0,0,0,1,30.2,1453.1
0,41,72,1,1,1,1,2,1,90.35,6563.4
1,45,29,1,1,0,1,0,1,68.85,1970.5
1,54,19,1,1,0,0,0,1,99.95,1931.75
0,40,70,1,1,1,1,2,0,79.15,5536.5
0,46,63,1,1,0,1,2,0,99.7,6330.4
0,31,58,0,1,0,0,2,0,20.75,1185.95
0,24,19,1,1,1,0,1,1,89.35,1686.85
0,38,24,1,1,1,1,1,1,84.8,1990.5
0,70,4,1,1,0,0,2,1,70.2,280.35
0,62,45,1,1,1,0,2,1,109.75,4900.65
0,80,56,1,1,1,1,1,0,95.65,5471.75
0,29,60,1,1,1,1,1,0,64.75,4039.5
0,29,18,1,1,1,1,0,0,83.25,1611.15
0,39,15,1,1,0,1,0,0,75.1,1151.55
0,55,67,1,0,1,1,2,0,35.7,2545.7
1,65,39,1,1,0,0,0,1,105.65,4284.8
0,25,64,0,1,0,0,2,0,19.45,1225.65
1,34,21,1,1,1,1,1,0,77.5,1625.0
0,51,50,1,0,0,1,0,1,35.0,1782.4
1,38,44,1,0,0,0,1,1,53.95,2375.4
0,35,18,1,1,0,0,0,1,69.8,1221.65
0,42,52,1,1,0,1,1,0,53.75,2790.65
0,59,41,1,0,0,0,0,1,40.35,1677.85
1,46,12,1,0,0,0,0,0,29.2,309.1
1,42,47,1,1,0,0,0,1,106.4,5127.95
1,41,41,1,1,1,1,0,1,113.6,4594.95
1,19,2,1,1,0,0,0,1,70.7,151.65
0,47,5,1,1,0,0,0,0,69.95,320.4
0,30,13,1,1,1,1,2,0,88.95,1161.75
0,51,13,1,1,1,1,1,0,54.15,701.05
1,37,1,1,1,0,0,0,1,45.7,45.7
0,59,21,1,0,1,1,2,0,53.15,1183.2
0,28,41,1,1,0,1,1,1,78.35,3211.2
0,37,9,1,1,1,0,1,1,65.6,593.3
1,33,3,1,1,1,0,0,1,88.35,262.05
0,60,57,0,1,0,0,2,0,20.65,1125.6
0,19,2,0,1,0,0,0,0,19.5,27.55
0,78,23,1,0,0,0,0,1,34.65,768.45
0,44,6,1,1,1,1,0,0,78.65,483.3
0,44,71,0,1,0,0,2,0,19.85,1379.6
0,53,17,1,1,1,0,0,1,69.0,1108.0
0,43,34,0,1,0,0,1,1,20.1,682.1
1,69,10,1,1,0,0,0,1,72.85,688.65
0,52,68,1,1,1,1,2,0,82.85,5776.45
0,62,41,1,1,1,0,1,0,50.05,2029.05
0,33,21,1,1,0,0,0,1,44.95,926.25
0,54,71,1,1,1,0,2,1,105.25,7291.75
1,80,2,1,1,0,0,0,0,44.95,85.15
1,47,1,0,1,0,0,0,1,20.5,20.5
0,51,40,1,1,0,0,0,1,96.35,3915.4
0,30,52,1,1,1,0,0,1,102.7,5138.1
0,27,27,0,1,0,0,2,0,19.85,470.0
0,33,46,1,0,1,1,2,1,60.75,2893.4
0,25,66,1,1,0,1,2,1,61.15,4017.45
0,28,1,0,1,0,0,0,1,20.45,20.45
0,63,51,0,1,0,0,2,0,24.75,1234.6
0,28,9,0,1,0,0,1,1,19.9,164.6
0,33,14,1,1,0,0,0,1,80.9,1152.8
0,69,30,1,1,0,1,2,1,90.5,2595.85
0,24,4,1,1,0,1,0,1,50.55,235.65
1,68,13,1,1,0,0,0,1,90.5,1201.15
0,59,65,1,1,0,0,1,1,95.5,6153.85
0,79,17,1,1,0,0,2,1,94.8,1563.9
1,46,11,1,1,1,0,0,0,90.15,987.95
0,56,72,1,1,1,1,2,0,66.75,4760.3
1,74,4,1,1,0,0,0,1,95.45,396.1
0,26,43,1,1,0,1,0,1,63.95,2737.05
1,62,26,1,1,0,0,0,1,83.75,2070.6
0,50,43,1,1,0,0,1,0,94.35,3921.3
0,47,14,1,0,1,0,0,1,55.0,771.95
0,47,2,1,1,0,0,0,0,54.15,101.65
0,50,59,1,1,1,1,2,0,90.3,5194.05
1,25,15,1,1,0,0,0,1,59.45,892.65
0,32,52,1,1,1,0,2,1,80.95,4233.95
0,24,50,0,1,0,0,1,0,20.15,989.05
1,20,1,1,1,1,0,0,1,50.8,50.8
0,47,69,1,1,0,1,1,0,84.45,5848.6
0,74,9,1,1,1,0,2,0,49.2,447.9
0,37,25,1,1,1,0,1,1,54.75,1266.35
0,26,72,1,1,1,1,2,1,115.6,8220.4
0,42,62,1,1,1,0,1,1,110.8,6840.95
0,28,72,1,0,1,1,2,0,55.65,3880.05
1,22,1,1,1,0,0,0,1,53.5,53.5
0,41,45,1,1,1,1,2,1,81.0,3533.6
1,66,8,1,1,0,0,0,1,74.5,606.55
1,47,4,1,0,0,1,0,1,33.65,137.85
1,21,54,1,1,1,0,1,0,110.35,5893.15
0,72,31,1,0,0,1,1,1,50.4,1580.1
0,25,16,1,1,0,0,0,1,75.4,1189.4
1,64,12,1,1,1,1,0,1,98.9,1120.95
0,35,12,0,1,0,0,1,0,20.15,260.7
0,73,7,1,1,0,0,2,1,51.3,419.35
0,69,62,1,1,1,1,2,1,79.95,4819.75
0,58,56,1,0,0,0,0,1,44.85,2564.95
0,56,42,0,1,0,0,1,1,20.65,958.1
1,70,43,1,0,0,0,0,0,55.55,2342.2
0,19,67,1,1,1,0,1,1,106.6,7244.7
0,26,26,1,1,1,0,0,1,98.65,2537.0
1,42,1,0,1,0,0,0,0,19.7,19.7
0,26,18,1,0,0,0,0,0,25.55,467.85
0,44,58,1,1,1,1,2,0,71.6,4230.25
0,24,9,1,1,0,0,0,1,79.75,769.1
0,53,44,1,1,0,1,0,1,84.8,3626.35
0,33,17,0,1,0,0,2,1,25.15,412.6
0,22,8,1,0,0,1,0,1,38.5,330.8
0,48,54,0,1,0,0,2,1,20.35,1092.35
0,23,49,1,1,0,0,1,0,78.0,3824.2
0,32,47,1,1,1,0,2,0,63.8,3007.25
1,49,12,1,1,0,1,0,1,99.7,1238.45
0,39,3,1,1,0,0,0,0,74.5,217.45
0,59,30,1,1,0,1,1,1,79.3,2427.1
0,45,16,1,0,1,1,2,0,54.85,916.15
0,36,38,0,1,0,0,1,1,24.25,914.4
1,36,1,1,1,0,0,0,1,75.1,75.1
0,39,14,1,1,1,0,0,0,48.8,664.4
0,20,49,1,1,0,0,0,0,99.4,5025.0
1,55,5,1,1,0,0,0,0,69.95,330.15
0,61,24,1,1,1,1,1,0,74.4,1712.9
0,54,46,0,1,0,0,2,1,20.2,917.45
0,57,62,0,1,0,0,2,0,20.3,1296.15
1,64,2,1,0,1,0,0,0,29.85,75.6
1,74,26,1,1,0,1,0,1,95.0,2497.2
0,35,65,1,1,1,1,2,0,94.55,6078.75
0,23,71,1,0,1,1,1,0,66.8,4689.15
1,31,1,0,1,0,0,0,0,20.4,20.4
0,43,18,1,1,0,0,1,1,89.6,1633.0
0,21,59,1,0,0,0,0,1,44.3,2666.75
0,35,1,1,1,0,0,0,0,44.75,44.75
0,74,36,1,1,0,0,0,1,91.95,3301.05
0,23,21,1,1,1,1,2,0,71.05,1524.85
0,31,52,1,1,0,1,1,0,100.3,5244.45
0,75,72,1,1,0,0,1,1,97.25,7133.1
0,25,57,1,1,1,0,1,0,74.6,4368.95
0,53,72,1,0,1,1,2,0,64.45,4528.0
0,39,18,0,1,0,0,1,0,19.8,342.3
1,66,1,1,1,0,0,0,1,86.05,86.05
0,32,71,1,1,1,0,2,0,84.2,5956.85
1,44,4,1,1,0,1,0,1,49.4,184.4
0,75,72,1,1,1,1,2,1,115.75,8443.7
0,79,50,1,1,1,0,1,1,100.65,5189.75
1,19,1,1,1,0,0,0,1,60.15,60.15
0,57,3,1,1,0,0,0,0,107.95,313.6
1,37,2,1,1,0,0,0,1,73.25,131.05
1,39,1,1,1,0,0,0,1,68.5,68.5
0,72,5,1,1,0,1,0,0,80.7,374.8
1,60,38,1,1,1,0,0,1,105.0,4026.4
0,22,32,1,1,0,1,0,1,93.4,2979.3
0,52,65,1,1,0,0,0,1,90.65,5931.0
0,60,72,0,1,0,0,2,1,26.0,1776.0
0,60,48,0,1,0,0,2,0,20.2,1027.25
0,63,1,1,1,1,1,0,0,54.5,54.5
0,67,45,1,1,0,0,1,1,86.1,3861.45
1,74,23,1,1,0,0,0,1,106.4,2483.5
1,75,10,1,1,0,0,0,1,79.25,793.55
1,65,1,1,1,0,0,0,1,71.65,71.65
0,21,61,1,1,1,1,2,0,75.35,4729.3
0,64,15,1,1,0,0,0,1,100.15,1415.0
0,21,12,1,1,0,0,0,0,74.75,827.05
0,23,10,1,1,0,0,0,0,70.15,735.5
0,52,67,1,1,1,1,1,1,100.25,6689.0
1,69,32,1,1,0,0,0,1,85.0,2642.05
1,71,1,1,1,1,0,0,1,49.25,49.25
1,69,2,1,1,0,1,0,1,49.25,91.1
0,38,5,1,1,1,0,0,1,63.95,318.1
0,48,55,1,1,0,0,2,1,77.8,4323.35
1,62,7,0,1,0,0,0,0,20.05,164.85
1,42,15,1,1,0,0,0,1,79.75,1111.85
0,76,13,1,1,0,0,0,1,59.9,788.35
0,23,3,0,1,0,0,0,1,20.05,75.45
0,32,66,0,1,0,0,1,1,25.7,1714.55
1,23,1,1,1,0,0,0,1,74.7,74.7
0,19,68,1,0,0,0,0,1,39.9,2796.35
1,44,1,1,1,0,0,0,1,54.75,54.75
0,55,36,1,1,1,0,1,1,70.7,2511.95
0,63,1,0,1,0,0,0,0,19.85,19.85
1,63,68,1,1,1,0,1,1,75.8,5293.95
0,54,47,1,0,1,1,2,0,41.9,1875.25
0,55,3,0,1,0,0,0,1,19.9,45.75
0,36,72,1,1,1,1,2,1,90.25,6369.45
0,42,7,1,1,1,0,0,0,62.8,418.3
0,44,8,0,1,0,0,2,1,19.85,146.6
0,56,72,0,1,0,0,2,1,19.75,1567.0
0,27,68,1,1,1,1,2,0,118.6,7990.05
0,62,37,0,1,0,0,1,1,19.8,695.05
0,42,43,1,1,1,1,0,0,66.25,2907.35
0,38,5,1,1,1,0,0,1,55.7,259.4
1,29,3,1,1,0,1,0,1,99.0,287.4
0,43,6,1,0,1,1,0,0,50.95,307.6
0,38,14,0,1,0,0,2,0,18.8,255.55
0,43,27,0,1,0,0,0,1,19.4,460.25
0,52,15,0,1,0,0,2,0,25.05,369.1
1,50,1,0,1,0,0,0,0,19.65,19.65
0,64,42,1,1,0,1,0,1,69.4,3058.3
0,41,72,1,1,1,1,2,0,115.05,8405.0
0,63,65,1,1,0,1,0,1,55.15,3673.15
1,52,69,1,1,1,0,1,1,104.7,7220.35
1,78,1,1,0,0,0,0,1,39.65,39.65
0,36,55,0,1,0,0,2,1,25.65,1388.0
0,68,65,1,1,0,1,1,1,109.4,7227.45
0,34,60,1,1,1,0,2,1,110.8,6640.7
1,50,2,1,1,0,0,0,1,91.4,193.6
0,60,59,0,1,0,0,2,0,18.4,1057.85
0,22,3,0,1,0,0,0,0,19.85,57.2
1,25,1,1,1,0,0,0,1,80.2,80.2
1,77,3,1,1,0,0,0,1,81.35,233.7
1,22,32,1,1,1,1,0,1,108.15,3432.9
0,39,72,0,1,0,0,2,0,20.1,1460.85
1,62,1,1,1,0,0,0,0,79.9,79.9
0,59,18,0,1,0,0,2,0,20.1,370.5
1,20,11,1,1,0,0,0,1,74.55,824.75
1,70,29,1,1,0,0,0,1,95.9,2745.2
0,51,46,1,1,1,0,2,0,108.65,4903.2
0,48,68,1,1,1,1,2,0,70.9,4911.35
0,33,17,1,1,0,0,1,1,96.65,1588.25
0,31,6,0,1,0,0,0,0,20.7,112.75
1,61,6,1,1,0,0,0,1,85.35,489.45
0,58,2,0,1,0,0,0,0,19.25,48.35
0,77,72,1,1,1,1,2,1,110.1,7746.7
0,27,23,1,0,1,1,2,0,34.6,813.45
0,40,44,1,1,0,0,1,0,94.4,4295.35
0,45,2,1,1,0,0,0,0,79.55,151.75
0,44,57,1,0,1,1,0,1,49.9,2782.4
0,55,71,0,1,0,0,2,0,24.75,1836.9
0,58,54,1,1,1,1,1,1,105.85,5826.65
1,30,9,1,1,0,0,0,1,79.35,661.25
0,43,3,1,1,0,0,0,1,69.6,207.4
0,65,3,1,1,0,0,2,1,94.85,335.75
0,50,72,1,1,1,0,1,1,108.5,8003.8
0,20,48,1,1,0,0,1,1,55.8,2651.2
0,77,72,0,1,0,0,2,1,25.0,1802.55
0,73,43,1,0,0,1,2,1,33.45,1500.25
0,21,16,1,1,1,0,0,1,74.55,1170.5
0,30,18,1,1,0,0,0,1,50.0,892.7
0,77,64,1,0,1,0,0,1,43.85,2751.0
0,47,23,1,0,0,0,0,1,44.95,996.85
0,64,50,0,1,0,0,2,0,24.9,1195.25
0,62,41,1,1,1,0,1,1,89.55,3729.75
1,51,9,1,0,0,0,0,1,48.75,442.2
0,48,44,0,1,0,0,2,0,19.55,819.95
0,63,31,0,1,0,0,1,0,20.1,589.25
0,21,64,1,1,1,1,2,1,86.4,5442.05
1,19,2,1,1,0,0,0,0,76.4,151.8
0,50,54,1,1,1,0,1,1,105.2,5637.85
1,38,14,1,0,0,0,0,1,50.75,712.75
0,41,8,0,1,0,0,2,0,20.25,174.65
0,37,28,1,1,0,0,1,0,92.2,2568.15
0,50,46,1,0,0,1,0,0,45.55,2062.15
0,25,14,1,1,0,0,0,0,50.45,765.45
1,57,12,1,1,1,0,1,0,74.05,872.65
0,19,24,0,1,0,0,2,1,24.1,587.4
1,76,4,1,1,0,0,0,0,74.95,308.7
0,60,24,1,1,0,0,0,1,94.1,2322.85
0,53,15,0,1,0,0,0,1,19.8,309.4
0,52,11,0,1,0,0,1,0,20.05,237.7
1,58,1,1,1,1,0,0,0,51.25,51.25
0,62,47,0,1,0,0,1,0,20.55,1013.05
0,33,2,0,1,0,0,0,0,20.05,33.7
0,48,12,0,1,0,0,0,0,19.4,198.1
0,62,12,1,1,0,1,0,1,84.6,959.9
1,35,10,1,1,0,0,0,1,98.5,1037.75
0,66,19,1,1,0,1,0,1,87.3,1637.3
0,38,1,1,1,0,0,0,1,45.4,45.4
0,65,4,1,1,0,0,2,0,48.75,179.85
0,74,72,1,1,1,1,2,1,114.85,8317.95
0,28,6,1,1,0,0,0,1,48.95,273.25
0,25,65,0,1,0,0,2,1,25.3,1748.55
0,27,1,0,1,0,0,0,0,20.2,20.2
0,78,35,1,1,0,1,0,1,99.05,3554.6
0,43,37,1,1,1,1,0,1,78.9,2976.95
0,31,11,1,1,0,0,0,0,86.2,893.2
0,25,10,1,1,1,0,2,0,73.35,733.5
0,22,5,1,1,1,0,0,1,51.0,286.8
1,23,41,1,1,1,1,0,1,114.5,4527.45
0,53,2,1,1,0,0,0,1,71.3,157.75
0,66,16,1,1,1,0,0,1,91.55,1540.05
1,80,2,1,1,0,0,0,1,79.6,195.05
0,80,57,1,1,1,1,2,0,101.3,5779.6
1,46,18,1,0,0,0,0,1,39.05,669.85
0,50,1,0,1,0,0,0,0,20.65,20.65
0,73,54,1,1,0,0,0,0,74.0,3919.15
0,58,52,1,0,0,1,1,0,35.45,1958.95
0,52,70,1,1,1,1,2,1,101.1,6994.8
1,76,16,1,1,0,0,0,1,96.15,1529.2
0,75,31,1,1,0,0,2,1,90.7,2845.15
0,55,32,0,1,0,0,1,0,19.8,607.7
0,59,48,0,1,0,0,2,0,26.3,1245.05
1,19,3,1,0,0,0,0,1,40.15,130.75
1,59,1,1,1,0,0,0,1,93.3,93.3
1,53,6,1,1,0,0,0,1,84.4,556.35
0,59,71,1,0,1,0,2,1,47.05,3263.6
0,48,51,1,0,1,1,1,0,60.15,3077.0
0,26,8,1,1,0,0,0,0,70.7,553.4
0,56,42,1,1,0,1,1,0,56.1,2386.85
0,47,71,1,1,1,1,2,0,83.2,6126.1
0,48,16,0,1,0,0,0,0,19.75,294.9
0,37,27,0,1,0,0,1,1,20.55,583.3
0,45,41,1,1,0,1,1,1,104.45,4162.05
1,27,39,1,0,1,1,0,1,48.95,1880.85
0,76,63,1,0,1,1,1,0,36.1,2298.9
1,33,58,1,1,1,0,0,1,102.1,5885.4
0,56,72,1,1,1,1,2,0,112.1,7965.95
0,44,71,1,0,1,1,2,0,59.7,4122.65
1,44,1,1,1,0,0,0,1,89.1,89.1
0,65,6,1,1,0,1,2,1,74.1,450.9
0,38,53,0,1,0,0,1,0,20.2,1068.15
0,51,8,0,1,0,0,0,1,19.35,152.6
0,42,27,0,1,0,0,2,0,20.35,531.6
0,30,31,1,1,0,1,0,1,84.75,2613.4
0,30,72,0,1,0,0,2,1,21.15,1419.4
1,22,63,1,1,0,0,1,0,99.9,6137.0
0,41,65,1,1,1,0,2,1,74.2,4805.65
0,28,24,1,1,1,1,0,0,54.95,1348.5
1,21,16,1,1,0,1,0,1,50.15,762.25
1,74,40,1,1,1,0,1,1,99.2,4062.2
0,19,29,1,0,0,0,1,1,24.85,788.05
0,58,24,0,1,0,0,2,0,24.2,609.05
1,64,14,1,1,0,0,0,1,90.9,1259.0
0,43,72,1,1,0,0,2,1,75.4,5480.25
1,35,6,1,1,0,0,0,0,44.75,270.95
1,73,11,1,1,1,0,0,1,104.05,1133.65
0,24,69,1,1,1,1,2,1,114.35,7665.8
1,47,1,1,0,0,0,0,1,35.75,35.75
1,35,7,1,1,0,0,0,1,81.1,576.65
1,39,34,1,1,0,0,0,0,87.45,2874.15
0,21,1,0,1,0,0,1,0,19.65,19.65
1,67,28,1,1,1,0,0,1,101.3,2812.2
0,54,72,0,1,0,0,2,0,19.3,1304.8
0,28,47,0,1,0,0,2,0,24.55,1160.45
1,63,3,1,1,0,0,0,1,49.9,130.1
1,32,35,1,1,0,0,0,1,86.45,3029.1
0,50,70,1,1,1,1,2,0,80.7,5617.95
0,44,72,0,1,0,0,2,0,20.05,1423.65
1,31,19,1,1,0,1,0,1,73.2,1441.1
0,62,12,1,0,1,0,1,0,60.65,743.3
0,19,66,1,1,1,1,2,0,91.7,6075.9
0,62,8,1,1,0,0,0,1,85.65,659.45
0,72,71,1,1,1,1,2,1,115.05,8016.6
0,63,59,1,1,1,0,1,0,76.75,4541.9
0,55,58,1,0,0,1,1,1,45.35,2540.1
0,44,10,1,1,0,0,0,0,51.2,498.25
0,45,72,1,1,1,1,2,1,84.7,6185.15
0,39,51,1,1,1,0,2,1,75.2,3901.25
1,71,66,1,1,1,1,2,0,79.4,5154.6
1,65,12,1,1,1,0,0,1,83.8,1029.75
0,64,3,1,1,0,0,0,0,54.65,189.1
0,30,28,0,1,0,0,2,1,20.3,487.95
0,21,27,1,1,0,0,0,0,95.0,2462.55
0,41,36,1,0,1,0,0,1,34.85,1267.2
0,40,42,1,1,0,0,0,1,49.55,2077.95
0,28,46,1,1,1,0,0,1,84.8,3958.85
0,46,71,1,0,1,0,2,1,61.4,4310.35
1,33,12,1,1,0,0,0,1,44.55,480.6
1,30,42,1,1,0,0,0,1,50.25,2203.65
1,80,8,1,1,0,0,0,1,69.7,560.85
0,29,18,0,1,0,0,0,1,20.25,401.95
0,48,7,1,1,0,1,0,0,74.35,533.6
1,40,10,1,1,0,0,0,1,80.25,846.0
1,65,1,1,1,0,0,0,1,86.0,86.0
1,70,1,1,1,0,0,0,1,69.65,69.65
1,40,13,1,1,0,0,0,1,80.85,1008.7
0,21,8,1,1,0,0,0,1,74.6,548.9
0,26,25,1,1,1,0,0,0,85.9,2199.05
1,48,1,1,1,0,0,0,1,85.45,85.45
1,58,69,1,1,1,0,2,1,106.5,7348.8
0,30,7,0,1,0,0,0,0,20.45,150.75
0,45,20,1,1,1,1,1,1,64.15,1274.45
0,39,48,1,1,0,1,1,1,64.4,3035.35
0,59,1,0,1,0,0,0,0,19.75,19.75
0,33,56,1,1,0,1,1,1,98.0,5270.6
0,61,71,1,1,0,1,2,0,100.5,7030.65
0,51,23,1,1,0,1,1,0,81.85,1810.85
0,21,45,0,1,0,0,2,1,24.65,1171.3
0,48,32,1,0,0,0,0,0,50.6,1653.45
0,61,72,1,1,1,0,2,1,98.65,7129.45
0,39,1,1,1,0,0,0,0,45.35,45.35
0,54,52,1,1,1,1,0,1,84.05,4326.8
0,60,21,1,1,0,0,0,1,68.65,1493.2
1,63,21,1,1,0,0,0,1,97.35,2119.5
1,48,46,1,1,0,1,0,1,93.7,4154.8
1,33,6,1,1,0,0,0,1,75.5,438.0
0,26,4,1,1,0,1,0,0,56.75,245.15
0,32,1,1,1,0,1,0,0,51.25,51.25
0,50,44,1,1,0,0,0,1,90.4,4063.0
1,47,3,1,1,0,0,0,1,49.15,169.05
0,42,71,1,1,1,1,2,1,116.25,8564.75
0,32,69,1,1,0,0,1,1,95.65,6744.2
1,51,1,1,1,0,0,0,1,85.0,85.0
0,63,67,1,1,1,1,1,1,72.35,4991.5
0,63,43,1,0,1,0,1,0,44.15,1931.3
1,39,64,1,1,0,0,1,1,100.05,6254.2
0,40,65,1,1,0,1,2,1,69.55,4459.15
0,77,55,1,0,0,1,0,1,44.85,2479.05
0,54,39,1,1,0,0,1,0,81.4,3213.75
0,26,71,0,1,0,0,2,0,19.1,1372.45
0,72,7,1,1,0,0,2,1,45.75,344.2
1,68,1,1,1,0,0,0,1,85.05,85.05
1,26,2,1,1,0,0,0,1,49.6,114.7
0,39,59,1,1,1,0,2,1,72.1,4194.85
0,29,42,1,1,1,1,1,0,63.7,2763.35
0,39,21,1,0,1,0,0,1,36.0,780.15
1,21,3,1,1,0,0,0,1,95.2,292.85
0,23,41,0,1,0,0,2,0,20.0,810.3
0,47,65,1,1,0,0,2,0,105.1,6631.85
0,66,68,0,1,0,0,2,1,20.0,1396.0
1,34,58,1,1,1,0,1,1,104.65,6219.6
0,48,6,0,1,0,0,0,0,19.55,122.9
1,35,24,1,1,0,1,0,1,49.55,1210.4
1,68,3,1,1,1,1,0,1,88.3,273.75
0,32,20,0,1,0,0,1,1,19.35,433.75
0,80,50,1,1,0,1,1,1,101.9,5265.5
0,30,16,1,1,0,0,0,1,79.95,1267.95
0,30,22,0,1,0,0,2,0,25.25,555.4
0,47,31,1,1,1,1,0,1,90.55,2929.75
0,50,12,1,1,0,0,0,1,45.05,523.1
0,58,5,1,1,0,0,0,1,74.65,383.65
0,73,61,1,1,0,0,1,0,64.05,3902.6
0,53,55,0,1,0,0,2,0,21.0,1210.3
1,41,1,1,0,0,0,0,1,31.35,31.35
0,56,31,1,1,0,0,0,1,94.5,2979.2
0,32,72,1,1,0,0,1,1,89.7,6588.95
